Employee_ID;First_Name;Last_Name;Age;Department;Region;Status;Join_Date;Salary;Email;Phone;Performance_Score;Remote_Work
EMP1870;Heidi;Jones;30;Cloud Tech;New York;Pending;21/08/2023;59137.64;heidi.jones@example.com;(332) 426-0507;3;0
EMP1871;Alice;Garcia;35;Cloud Tech;Florida;Pending;15/12/2020;108474.65;alice.garcia@example.com;(18) 498-0424;3;1
EMP1872;Bob;Johnson;25;Finance;Illinois;Pending;27/03/2021;54417.71;bob.johnson@example.com;(373) 377-7311;4;0
EMP1873;Frank;Smith;40;HR;Texas;Pending;25/03/2023;88211.94;frank.smith@example.com;(688) 122-8216;2;0
EMP1874;David;Johnson;25;Sales;New York;Inactive;09/05/2020;58452.18;david.johnson@example.com;(819) 236-5345;4;1
EMP1875;Grace;Williams;30;DevOps;California;Pending;03/12/2020;80706.28;grace.williams@example.com;(60) 560-3566;2;1
EMP1876;Alice;Johnson;30;Cloud Tech;Nevada;Pending;09/02/2022;80389.13;alice.johnson@example.com;(932) 798-6238;3;1
EMP1877;Heidi;Johnson;25;Cloud Tech;Texas;Active;01/07/2020;99471.89;heidi.johnson@example.com;(847) 169-0617;2;1
EMP1878;Eva;Jones;40;DevOps;Florida;Pending;16/09/2020;64431.22;eva.jones@example.com;(120) 546-4753;1;0
EMP1879;Heidi;Jones;40;Admin;New York;Pending;17/11/2023;52633.48;heidi.jones@example.com;(895) 478-7697;3;0
EMP1880;Heidi;Jones;30;Cloud Tech;Nevada;Inactive;13/12/2021;79315.01;heidi.jones@example.com;(999) 275-1757;1;1
EMP1881;David;Miller;25;Sales;Texas;Pending;11/01/2022;110391.17;david.miller@example.com;(891) 444-4982;4;0
EMP1882;David;Williams;40;DevOps;Nevada;Active;20/07/2021;53714.83;david.williams@example.com;(553) 935-4357;4;1
EMP1883;Charlie;Garcia;40;Finance;New York;Active;04/10/2023;114587.11;charlie.garcia@example.com;(644) 963-9242;4;1
EMP1884;Frank;Garcia;35;Admin;Florida;Inactive;15/11/2021;93177.35;frank.garcia@example.com;(588) 537-9820;2;0
EMP1885;Heidi;Jones;25;Cloud Tech;Nevada;Active;05/01/2023;62312.13;heidi.jones@example.com;(433) 952-7535;3;0
EMP1886;Heidi;Smith;30;Cloud Tech;Texas;Active;17/01/2024;81137.46;heidi.smith@example.com;(749) 785-2490;4;0
EMP1887;Grace;Miller;30;DevOps;Nevada;Inactive;16/04/2021;104528.27;grace.miller@example.com;(416) 860-1346;4;0
EMP1888;Bob;Brown;30;DevOps;Florida;Active;08/02/2022;112395.56;bob.brown@example.com;(789) 489-6339;3;0
EMP1889;Heidi;Smith;25;Finance;New York;Active;02/06/2023;81849.36;heidi.smith@example.com;(679) 176-6511;4;0
EMP1890;Charlie;Davis;40;DevOps;New York;Pending;04/01/2022;118288.91;charlie.davis@example.com;(215) 001-4187;1;0
EMP1891;Charlie;Davis;25;DevOps;Illinois;Active;28/07/2021;59555.1;charlie.davis@example.com;(421) 630-9000;3;1
EMP1892;Heidi;Smith;40;Admin;California;Active;20/12/2024;70661.31;heidi.smith@example.com;(594) 463-3398;3;1
EMP1893;Charlie;Jones;30;Sales;New York;Active;23/04/2022;109988.16;charlie.jones@example.com;(948) 532-0894;3;1
EMP1894;David;Brown;30;Finance;Florida;Inactive;30/01/2020;101101.24;david.brown@example.com;(326) 389-0218;1;1
EMP1895;David;Brown;30;HR;Florida;Pending;31/03/2021;112427.58;david.brown@example.com;(947) 113-6336;3;1
EMP1896;Charlie;Miller;30;Cloud Tech;Florida;Active;23/03/2020;119389.15;charlie.miller@example.com;(922) 341-0345;1;0
EMP1897;Alice;Brown;40;Sales;Florida;Inactive;16/07/2024;105861.23;alice.brown@example.com;(996) 733-1166;3;1
EMP1898;Heidi;Davis;40;Admin;Texas;Pending;22/03/2024;50869.61;heidi.davis@example.com;(726) 960-8436;2;1
EMP1899;David;Williams;30;HR;California;Active;19/08/2023;80389.13;david.williams@example.com;(685) 507-8966;4;1
EMP1900;Eva;Jones;30;DevOps;Florida;Pending;10/03/2024;90856.21;eva.jones@example.com;(935) 219-6262;2;1
EMP1901;Heidi;Brown;30;DevOps;Florida;Active;05/06/2024;111008.63;heidi.brown@example.com;(355) 643-4368;4;1
EMP1902;Alice;Miller;25;Finance;Nevada;Inactive;23/12/2022;52289.99;alice.miller@example.com;(709) 317-0694;1;1
EMP1903;Eva;Davis;30;Sales;Illinois;Active;01/06/2024;97926.56;eva.davis@example.com;(560) 767-6163;2;1
EMP1904;Frank;Williams;25;Sales;Nevada;Inactive;23/12/2024;53609.38;frank.williams@example.com;(534) 547-2238;3;0
EMP1905;Heidi;Johnson;30;Cloud Tech;California;Inactive;24/12/2020;95372.09;heidi.johnson@example.com;(898) 306-5030;4;0
EMP1906;David;Johnson;30;HR;New York;Pending;20/08/2020;95432.69;david.johnson@example.com;(219) 804-1846;4;1
EMP1907;David;Williams;30;HR;California;Inactive;28/10/2022;97615.87;david.williams@example.com;(242) 642-3641;2;0
EMP1908;Bob;Davis;35;HR;Florida;Inactive;23/10/2022;86867.78;bob.davis@example.com;(813) 190-9247;1;0
EMP1909;Eva;Miller;40;Sales;California;Pending;20/11/2023;106615.71;eva.miller@example.com;(762) 303-9110;2;0
EMP1910;Bob;Williams;30;Finance;Texas;Active;11/03/2022;112856.21;bob.williams@example.com;(428) 178-5227;1;0
EMP1911;Bob;Jones;25;Admin;California;Active;28/11/2023;60356.78;bob.jones@example.com;(230) 524-8087;1;1
EMP1912;David;Jones;30;DevOps;Texas;Inactive;03/05/2022;117870.22;david.jones@example.com;(62) 207-2238;4;0
EMP1913;Charlie;Johnson;40;HR;Florida;Inactive;19/02/2024;95127.91;charlie.johnson@example.com;(594) 737-2131;2;0
EMP1914;Bob;Brown;25;Admin;Illinois;Pending;18/11/2021;78818.42;bob.brown@example.com;(901) 620-4786;2;0
EMP1915;Frank;Miller;40;Sales;Nevada;Pending;21/12/2022;108933.55;frank.miller@example.com;(688) 687-8598;1;1
EMP1916;Eva;Johnson;30;Admin;California;Active;04/06/2024;68200.52;eva.johnson@example.com;(648) 628-7202;2;1
EMP1917;Eva;Brown;25;Admin;California;Inactive;22/07/2022;116934.97;eva.brown@example.com;(195) 419-6663;3;1
EMP1918;Charlie;Brown;30;HR;New York;Active;14/09/2024;99567.78;charlie.brown@example.com;(505) 730-3626;3;1
EMP1919;Charlie;Garcia;30;Admin;Texas;Active;10/10/2021;90216.76;charlie.garcia@example.com;(924) 632-0373;2;1
EMP1920;Frank;Jones;30;Admin;Illinois;Pending;12/03/2020;96588.73;frank.jones@example.com;(767) 753-7259;2;1
EMP1921;Charlie;Davis;35;Finance;Illinois;Active;28/12/2022;71109.18;charlie.davis@example.com;(321) 450-5765;1;1
EMP1922;Grace;Smith;40;Admin;Florida;Inactive;15/11/2020;50300.6;grace.smith@example.com;(194) 588-7070;3;0
EMP1923;Frank;Davis;35;Finance;California;Pending;27/09/2023;60295.84;frank.davis@example.com;(553) 482-0127;3;0
EMP1924;Heidi;Smith;35;DevOps;Texas;Pending;07/09/2022;113012.21;heidi.smith@example.com;(400) 838-5075;4;0
EMP1925;Bob;Williams;35;Cloud Tech;Florida;Pending;18/09/2024;65425.54;bob.williams@example.com;(597) 595-4507;1;1
EMP1926;Frank;Jones;25;Sales;Nevada;Active;09/04/2023;86850.37;frank.jones@example.com;(917) 768-0897;4;1
EMP1927;Eva;Brown;30;Cloud Tech;Texas;Pending;05/10/2024;81182.07;eva.brown@example.com;(126) 574-2230;3;1
EMP1928;Bob;Miller;30;Finance;New York;Inactive;12/10/2021;92222.03;bob.miller@example.com;(964) 630-0401;1;1
EMP1929;Alice;Smith;35;Finance;New York;Pending;14/10/2024;79934.83;alice.smith@example.com;(369) 362-6893;2;1
EMP1930;Alice;Davis;35;HR;California;Inactive;01/07/2022;111201.12;alice.davis@example.com;(301) 204-7136;1;0
EMP1931;Heidi;Brown;40;Finance;California;Active;08/07/2024;100960.05;heidi.brown@example.com;(271) 175-9573;2;0
EMP1932;Grace;Smith;30;Sales;Illinois;Active;21/10/2020;64544.87;grace.smith@example.com;(988) 558-2983;2;1
EMP1933;Frank;Smith;25;Sales;Florida;Active;14/01/2020;78662.24;frank.smith@example.com;(933) 067-4583;1;1
EMP1934;Grace;Garcia;30;Sales;Florida;Pending;09/03/2023;102867.06;grace.garcia@example.com;(760) 944-1282;2;1
EMP1935;Charlie;Smith;40;HR;Illinois;Inactive;27/03/2020;107595.95;charlie.smith@example.com;(337) 218-8565;4;1
EMP1936;Eva;Miller;40;Sales;Nevada;Inactive;04/04/2021;80389.13;eva.miller@example.com;(695) 413-2970;3;0
EMP1937;Eva;Jones;35;DevOps;Nevada;Inactive;11/09/2020;95766.91;eva.jones@example.com;(506) 662-6704;2;1
EMP1938;Grace;Miller;30;Finance;Nevada;Pending;16/05/2021;51990.98;grace.miller@example.com;(514) 377-6935;4;1
EMP1939;Heidi;Johnson;25;Sales;Nevada;Inactive;05/04/2023;83634.01;heidi.johnson@example.com;(634) 392-5294;2;1
EMP1940;Eva;Brown;40;DevOps;Texas;Inactive;15/11/2022;80389.13;eva.brown@example.com;(961) 111-0285;3;1
EMP1941;Eva;Jones;30;Sales;Texas;Active;16/10/2021;82273.08;eva.jones@example.com;(712) 007-2023;4;0
EMP1942;Frank;Garcia;30;Cloud Tech;California;Inactive;09/05/2022;94537.3;frank.garcia@example.com;(559) 102-4509;3;1
EMP1943;Alice;Jones;35;HR;Illinois;Pending;06/06/2020;85970.65;alice.jones@example.com;(910) 903-2670;3;1
EMP1944;Charlie;Jones;25;Sales;New York;Pending;22/10/2021;111071.02;charlie.jones@example.com;(494) 981-9420;4;0
EMP1945;Eva;Davis;35;DevOps;Nevada;Pending;12/01/2022;56708.34;eva.davis@example.com;(794) 281-7933;4;0
EMP1946;Charlie;Jones;25;Admin;Illinois;Inactive;02/02/2022;104516.55;charlie.jones@example.com;(65) 277-5843;4;0
EMP1947;Charlie;Garcia;25;Admin;New York;Pending;28/03/2021;108210.15;charlie.garcia@example.com;(663) 453-3721;1;1
EMP1948;Bob;Miller;40;Finance;Texas;Active;03/08/2024;80389.13;bob.miller@example.com;(10) 912-1721;4;1
EMP1949;Frank;Jones;35;DevOps;California;Active;31/07/2024;80935.65;frank.jones@example.com;(145) 593-7660;4;0
EMP1950;Frank;Williams;30;DevOps;California;Active;04/03/2024;107020.19;frank.williams@example.com;(894) 370-5262;4;0
EMP1951;Charlie;Brown;30;HR;New York;Active;23/09/2020;118677.67;charlie.brown@example.com;(510) 046-2775;4;0
EMP1952;Bob;Jones;25;Cloud Tech;Florida;Inactive;28/03/2020;63744.57;bob.jones@example.com;(572) 565-9201;2;0
EMP1953;Alice;Brown;40;Cloud Tech;California;Active;15/05/2020;80389.13;alice.brown@example.com;(461) 752-0237;1;0
EMP1954;Bob;Williams;25;Sales;New York;Pending;13/02/2021;62934.73;bob.williams@example.com;(974) 326-0054;3;0
EMP1955;Bob;Williams;30;DevOps;California;Pending;13/12/2021;74654.23;bob.williams@example.com;(955) 017-8331;4;1
EMP1956;David;Brown;30;Sales;Texas;Active;05/08/2024;80389.13;david.brown@example.com;(584) 868-9992;2;1
EMP1957;David;Smith;30;HR;New York;Pending;09/01/2020;118150.59;david.smith@example.com;(607) 984-8703;2;1
EMP1958;David;Johnson;30;DevOps;Florida;Inactive;30/11/2023;91256.64;david.johnson@example.com;(506) 917-6798;2;0
EMP1959;Bob;Davis;30;HR;Florida;Inactive;14/03/2021;85997.57;bob.davis@example.com;(359) 374-4038;3;0
EMP1960;Frank;Smith;25;Finance;Texas;Pending;05/10/2020;84707.12;frank.smith@example.com;(464) 083-0372;4;0
EMP1961;Eva;Smith;40;DevOps;Texas;Active;02/11/2021;84559.9;eva.smith@example.com;(606) 014-8859;1;0
EMP1962;Heidi;Miller;40;DevOps;California;Pending;18/09/2024;81076.91;heidi.miller@example.com;(849) 079-3883;1;0
EMP1963;Eva;Davis;40;Admin;Texas;Inactive;22/10/2023;80389.13;eva.davis@example.com;(136) 852-8305;2;0
EMP1964;Heidi;Davis;25;Finance;Florida;Pending;10/09/2023;97356.31;heidi.davis@example.com;(153) 701-2423;3;1
EMP1965;Grace;Smith;40;DevOps;Illinois;Active;27/02/2024;114770.32;grace.smith@example.com;(462) 632-5143;3;1
EMP1966;Bob;Jones;35;Admin;California;Active;03/05/2023;109082.07;bob.jones@example.com;(881) 121-0313;3;0
EMP1967;David;Miller;40;DevOps;Florida;Inactive;15/04/2024;99944.57;david.miller@example.com;(217) 518-8780;1;1
EMP1968;Eva;Miller;40;HR;Florida;Pending;20/05/2023;116509.72;eva.miller@example.com;(794) 151-5262;2;0
EMP1969;Eva;Williams;30;Finance;Texas;Active;28/05/2021;84253.9;eva.williams@example.com;(840) 911-2251;4;1
EMP1970;Charlie;Garcia;25;Cloud Tech;Nevada;Active;27/08/2024;54776.01;charlie.garcia@example.com;(883) 750-5660;1;0
EMP1971;Charlie;Davis;40;Sales;Nevada;Inactive;08/11/2020;71192.68;charlie.davis@example.com;(863) 239-7912;2;0
EMP1972;Bob;Smith;30;Finance;Florida;Active;24/08/2021;96346.53;bob.smith@example.com;(787) 655-3006;2;1
EMP1973;Eva;Williams;30;HR;Illinois;Pending;06/02/2020;116680.63;eva.williams@example.com;(309) 505-5604;4;1
EMP1974;Grace;Brown;25;Finance;Florida;Inactive;12/10/2024;76343.56;grace.brown@example.com;(712) 198-8191;4;0
EMP1975;Alice;Johnson;30;Sales;Nevada;Inactive;16/12/2024;99424.14;alice.johnson@example.com;(778) 851-9052;4;0
EMP1976;Charlie;Garcia;35;DevOps;Florida;Inactive;13/04/2024;57656.74;charlie.garcia@example.com;(486) 401-0423;3;1
EMP1977;Heidi;Garcia;40;Sales;New York;Pending;24/04/2020;77396.94;heidi.garcia@example.com;(624) 561-8516;4;1
EMP1978;Grace;Garcia;30;DevOps;California;Inactive;18/10/2021;54299.68;grace.garcia@example.com;(446) 004-5211;2;0
EMP1979;Charlie;Miller;35;HR;Nevada;Pending;25/02/2020;103563.58;charlie.miller@example.com;(899) 151-1454;4;1
EMP1980;Grace;Brown;25;Finance;California;Inactive;23/04/2022;74588.85;grace.brown@example.com;(129) 391-3043;2;0
EMP1981;David;Garcia;30;DevOps;California;Pending;22/06/2020;113727.23;david.garcia@example.com;(881) 898-4840;1;0
EMP1982;Eva;Brown;25;HR;New York;Active;07/01/2023;72828.18;eva.brown@example.com;(604) 615-4020;3;0
EMP1983;Grace;Jones;30;Sales;Florida;Inactive;11/02/2020;98717.09;grace.jones@example.com;(190) 170-7567;1;0
EMP1984;Frank;Garcia;40;Sales;Florida;Inactive;18/03/2023;56840.8;frank.garcia@example.com;(142) 983-1521;1;1
EMP1985;David;Johnson;35;Finance;Illinois;Pending;26/11/2021;61663.91;david.johnson@example.com;(910) 732-2835;2;1
EMP1986;Grace;Brown;30;Finance;Nevada;Active;17/09/2024;109523.4;grace.brown@example.com;(84) 937-8305;1;1
EMP1987;Eva;Brown;25;HR;Illinois;Inactive;05/07/2024;65812.02;eva.brown@example.com;(396) 384-5268;2;1
EMP1988;Bob;Johnson;30;Cloud Tech;Illinois;Inactive;13/07/2021;54708.88;bob.johnson@example.com;(694) 439-1648;4;1
EMP1989;Heidi;Garcia;40;Admin;California;Active;27/08/2023;107661.73;heidi.garcia@example.com;(701) 693-4291;4;1
EMP1990;Eva;Johnson;40;DevOps;Illinois;Inactive;13/02/2021;79002;eva.johnson@example.com;(913) 203-3015;2;1
EMP1991;Heidi;Brown;30;Admin;Texas;Pending;11/12/2023;86135.69;heidi.brown@example.com;(234) 190-3105;4;0
EMP1992;Heidi;Johnson;30;DevOps;Nevada;Inactive;02/07/2021;115601.4;heidi.johnson@example.com;(153) 722-1555;3;1
EMP1993;Grace;Brown;30;DevOps;Nevada;Active;05/12/2022;64045.36;grace.brown@example.com;(684) 732-3652;1;1
EMP1994;David;Brown;30;DevOps;Nevada;Inactive;24/09/2024;80477.21;david.brown@example.com;(377) 460-4066;3;0
EMP1995;Bob;Jones;30;Finance;California;Inactive;16/08/2023;61240.9;bob.jones@example.com;(200) 784-3613;1;1
EMP1996;David;Smith;40;Admin;Texas;Active;28/01/2021;51939.29;david.smith@example.com;(244) 260-7818;4;1
EMP1997;Eva;Brown;40;Finance;Illinois;Inactive;14/05/2022;95284.54;eva.brown@example.com;(754) 373-4763;3;0
EMP1998;Charlie;Garcia;35;Admin;Texas;Inactive;05/06/2024;106247.67;charlie.garcia@example.com;(273) 720-3762;4;1
EMP1999;Charlie;Williams;25;DevOps;Florida;Active;23/04/2020;110170.88;charlie.williams@example.com;(882) 145-8413;1;1
EMP2000;Charlie;Miller;25;HR;Nevada;Pending;10/06/2024;52615.44;charlie.miller@example.com;(846) 019-1343;2;1
EMP2001;Eva;Davis;30;DevOps;Illinois;Inactive;18/04/2020;82547.26;eva.davis@example.com;(389) 982-7801;2;0
EMP2002;Bob;Smith;35;Finance;Illinois;Pending;29/06/2020;63049.22;bob.smith@example.com;(58) 695-0731;3;1
EMP2003;Frank;Smith;35;HR;California;Pending;15/02/2023;115229.12;frank.smith@example.com;(146) 449-3698;4;1
EMP2004;Grace;Smith;25;DevOps;Illinois;Pending;15/06/2023;60687.63;grace.smith@example.com;(951) 679-3349;4;0
EMP2005;Frank;Jones;30;Finance;Illinois;Inactive;19/03/2022;67492.73;frank.jones@example.com;(557) 385-7367;3;1
EMP2006;Grace;Brown;40;HR;Illinois;Inactive;25/10/2023;77821.79;grace.brown@example.com;(11) 923-6036;2;0
EMP2007;Charlie;Jones;35;DevOps;Texas;Active;14/07/2022;69146.95;charlie.jones@example.com;(681) 187-2332;1;0
EMP2008;Grace;Brown;35;Admin;Nevada;Inactive;12/03/2022;90224.82;grace.brown@example.com;(510) 409-6148;3;1
EMP2009;David;Garcia;30;Finance;Illinois;Pending;11/06/2024;62603.98;david.garcia@example.com;(731) 539-1148;1;0
EMP2010;Bob;Jones;35;Sales;Nevada;Active;10/06/2024;71148.27;bob.jones@example.com;(830) 748-2072;2;0
EMP2011;David;Jones;40;Admin;California;Inactive;21/09/2022;52031.74;david.jones@example.com;(651) 189-3939;4;1
EMP2012;Grace;Miller;35;DevOps;Florida;Inactive;15/04/2023;80389.13;grace.miller@example.com;(655) 782-0189;2;0
EMP2013;Eva;Williams;30;HR;Illinois;Pending;06/02/2020;116680.63;eva.williams@example.com;(432) 230-2332;3;0
EMP2014;Grace;Jones;30;Finance;Nevada;Pending;16/05/2021;51990.98;grace.jones@example.com;(247) 073-9200;4;1
EMP2015;David;Miller;30;HR;California;Active;19/08/2023;80389.13;david.miller@example.com;(354) 621-2759;3;1
EMP2016;David;Johnson;30;Cloud Tech;Texas;Inactive;07/11/2021;100215.06;david.johnson@example.com;(250) 826-1122;3;1
EMP2017;Charlie;Williams;40;Finance;New York;Active;04/10/2023;114587.11;charlie.williams@example.com;(126) 163-2487;2;0
EMP2018;Alice;Garcia;30;HR;Florida;Inactive;16/12/2024;71318.79;alice.garcia@example.com;(899) 572-9892;3;1
EMP2019;Heidi;Jones;30;DevOps;Illinois;Pending;22/02/2021;77764.24;heidi.jones@example.com;(762) 974-5492;2;0
